
# Description of the Experiment:
#  - We generate the costs to up to 5000 tasks for 10 and 100 resources.
#  - All resources costs follow nlogn functions with RNG seeds starting at 100.
#  - Time costs were generated using uniformly distributed values ranging from 1 to 10.
#  - Energy costs were generated using uniformly distributed values ranging from 0.32 to 3.2.
#  - Accuracy costs were generated using uniformly distributed values ranging from 0.2 to 2.0 (then normalized).
#  - We schedule from 1000 to 5000 tasks in increments of 100.
#  - We run adapted versions of OLAR; MC²MKP; ELASTIC; and FedAECS; and
#    MEC and ECMTC schedulers.
#  - We use no lower or upper task assignment limits for resources.
#  - Every result is verified and logged to a CSV file.
Scheduler_Name,Num_Tasks,Num_Resources,Num_Selected_Resources,Makespan,Energy_Consumption,Training_Accuracy
OLAR,2000,100,100,251.83998287791317,7717.313400995017,0.0005795078022285003
ELASTIC,2000,100,100,606.7135451848371,10311.520800094117,0.0014462361193339796
FedAECS,2000,100,1,149492.84434802886,47837.71019136923,0.3051225005436186
MC²MKP,2000,100,100,6909.808224704653,4446.543170873503,3.272782233354658e-05
MEC,2000,100,100,251.83998287791317,7717.313400995016,0.0005795078022285003
ECMTC,2000,100,100,6909.808224704653,4446.543170873501,3.272782233354658e-05
OLAR,2100,100,100,266.338143408944,8224.84272798956,0.0005795078022402702
ELASTIC,2100,100,100,646.1933856668714,10980.281862439659,0.0015406646496353537
FedAECS,2100,100,1,157978.43217210527,50553.09829507368,0.3199388543896106
MC²MKP,2100,100,100,7393.781694400931,4704.6385862442485,3.272782233354658e-05
MEC,2100,100,100,266.338143408944,8224.842727989559,0.0005795078022402702
ECMTC,2100,100,100,7393.781694400931,4704.6385862442485,3.272782233354658e-05
OLAR,2200,100,100,282.4657946934697,8721.420882311988,0.0006582878982769202
ELASTIC,2200,100,100,686.1399270518289,11656.94851375987,0.0016362094428145737
FedAECS,2200,100,1,166510.90935517306,53283.49099365537,0.33461897215474457
MC²MKP,2200,100,100,7905.731403358035,4964.69384858104,3.272782233354658e-05
MEC,2200,100,100,282.4657946934697,8721.420882311986,0.0006582878982769202
ECMTC,2200,100,100,7905.731403358035,4964.693848581041,3.272782233354658e-05
OLAR,2300,100,100,298.7154105001028,9230.171978365064,0.0006582878982889735
ELASTIC,2300,100,100,726.5320194067414,12341.162488887829,0.0017328199121149105
FedAECS,2300,100,1,175088.14208748538,56028.20546799531,0.34916203688822683
MC²MKP,2300,100,100,8413.122293935205,5226.567031505079,3.272782233354658e-05
MEC,2300,100,100,298.7154105001028,9230.171978365062,0.0006582878982889735
ECMTC,2300,100,100,8413.122293935205,5226.567031505079,3.272782233354658e-05
OLAR,2400,100,100,313.6380263192539,9754.840209011762,0.0007391906699354742
ELASTIC,2400,100,100,767.3503445149885,13032.596550658654,0.0018304498519088528
FedAECS,2400,100,1,183708.18237272193,58786.61835927101,0.3635676578404853
MC²MKP,2400,100,100,8923.863105128368,5490.200669527265,3.272782233354658e-05
MEC,2400,100,100,313.6380263192539,9754.840209011762,0.0007391906699354742
ECMTC,2400,100,100,8923.863105128368,5490.200669527266,3.272782233354658e-05
OLAR,2500,100,100,330.51998426691176,10278.959312552777,0.000739190669947789
ELASTIC,2500,100,100,808.5771880172133,13730.95063013493,0.001929056892701011
FedAECS,2500,100,1,192369.24476280867,61558.15832409876,0.3778358022782364
MC²MKP,2500,100,100,9471.046765147355,5755.515904470646,3.272782233354658e-05
MEC,2500,100,100,330.51998426691176,10278.959312552777,0.000739190669947789
ECMTC,2500,100,100,9471.046765147355,5755.515904470647,3.272782233354658e-05
OLAR,2600,100,100,347.08918832664887,10799.522706507962,0.0008220408327202181
ELASTIC,2600,100,100,850.19624781086,14435.948581028053,0.002028602042854986
FedAECS,2600,100,1,201069.68682208523,64342.29978306726,0.391966738546664
MC²MKP,2600,100,100,9979.8233163958,6022.408119903663,3.272782233354658e-05
MEC,2600,100,100,347.08918832664887,10799.52270650796,0.0008220408327202181
ECMTC,2600,100,100,9979.8233163958,6022.408119903665,3.272782233354658e-05
OLAR,2700,100,100,363.6302406186817,11329.176846002963,0.0008220408327202183
ELASTIC,2700,100,100,892.1924717769588,15147.335430902735,0.0021290493004656307
FedAECS,2700,100,1,209807.99260217958,67138.55763269746,0.4059609882693333
MC²MKP,2700,100,100,10533.442686205355,6290.8234014061445,3.272782233354658e-05
MEC,2700,100,100,363.6302406186817,11329.176846002965,0.0008220408327202183
ECMTC,2700,100,100,10533.442686205355,6290.823401406146,3.272782233354658e-05
OLAR,2800,100,100,380.75843215106227,11851.6990911653,0.0009066897662504473
ELASTIC,2800,100,100,934.5519194333467,15864.875037678705,0.0022303653224589547
FedAECS,2800,100,1,218582.75856899543,69946.48274207852,0.41981928602990193
MC²MKP,2800,100,100,11056.350405830539,6560.700987615974,3.272782233354658e-05
MEC,2800,100,100,380.75843215106227,11851.699091165301,0.0009066897662504473
ECMTC,2800,100,100,11056.350405830539,6560.700987615977,3.272782233354658e-05
OLAR,2900,100,100,397.9145129678677,12396.990076546743,0.0009066897662504476
ELASTIC,2900,100,100,977.2964142162897,16588.348079431482,0.0023325191407535992
FedAECS,2900,100,1,227392.6815431611,72765.65809381154,0.43354254522288627
MC²MKP,2900,100,100,11598.88859509501,6831.973805017744,3.272782233354658e-05
MEC,2900,100,100,397.9145129678677,12396.99007654674,0.0009066897662504476
ECMTC,2900,100,100,11598.88859509501,6831.9738050177475,3.272782233354658e-05
OLAR,3000,100,100,414.9784788491346,12936.58247281689,0.0009066907963430563
ELASTIC,3000,100,100,1020.4365327003269,17317.550320307793,0.0024354819174094594
FedAECS,3000,100,1,236236.54830621745,75595.69545798957,0.44713182902347615
MC²MKP,3000,100,100,12169.740271688623,7104.631333710574,3.272782233354658e-05
MEC,3000,100,100,414.9784788491346,12936.582472816886,0.0009066907963430563
ECMTC,3000,100,100,12169.740271688623,7104.631333710578,3.272782233354658e-05
OLAR,3100,100,100,432.9173817166041,13479.022105489885,0.0009930098722797816
ELASTIC,3100,100,100,1063.9043154432406,18052.291106747365,0.0025392267322954017
FedAECS,3100,100,1,245113.22659449026,78436.23251023686,0.46058832562966695
MC²MKP,3100,100,100,12717.673596755161,7378.611368826729,3.272782233354658e-05
MEC,3100,100,100,432.9173817166041,13479.022105489883,0.0009930098722797816
ECMTC,3100,100,100,12717.673596755161,7378.6113688267305,3.272782233354658e-05
OLAR,3200,100,100,449.3983876447055,14051.126465042407,0.0009930109209937005
ELASTIC,3200,100,100,1107.6892092565074,18792.392057025925,0.002643728398053785
FedAECS,3200,100,1,254021.65725650013,81286.93032208002,0.4739133270887703
MC²MKP,3200,100,100,13285.328127948083,7653.851567280799,3.272782233354658e-05
MEC,3200,100,100,449.3983876447055,14051.126465042413,0.0009930109209937005
ECMTC,3200,100,100,13285.328127948083,7653.851567280802,3.272782233354658e-05
OLAR,3300,100,100,466.263390333726,14601.515810446836,0.0010808904170850372
ELASTIC,3300,100,100,1151.7813190917868,19537.685914036247,0.0027489632981140457
FedAECS,3300,100,1,262960.84739185666,84147.47116539412,0.4871082111455344
MC²MKP,3300,100,100,13864.180578965232,7930.313265998078,3.272782233354658e-05
MEC,3300,100,100,466.263390333726,14601.515810446836,0.0010808904170850372
ECMTC,3300,100,100,13864.180578965232,7930.31326599808,3.272782233354658e-05
OLAR,3400,100,100,484.56598224570905,15152.107917805777,0.0010808914832627322
ELASTIC,3400,100,100,1196.1713483703359,20288.01553666953,0.0028549092442765604
FedAECS,3400,100,1,271929.8643227344,87017.556583275,0.5001744256485757
MC²MKP,3400,100,100,14428.163411822647,8207.961383881806,3.272782233354658e-05
MEC,3400,100,100,484.56598224570905,15152.107917805773,0.0010808914832627322
ECMTC,3400,100,100,14428.163411822647,8207.961383881808,3.272782233354658e-05
OLAR,3500,100,100,502.2395704513351,15715.362330346112,0.0011702344008969574
ELASTIC,3500,100,100,1240.850546310692,21043.23300948941,0.0029615453509993094
FedAECS,3500,100,1,280927.8302753399,89896.90568810875,0.5131134751314894
MC²MKP,3500,100,100,15020.625991811983,8486.76044601094,3.272782233354658e-05
MEC,3500,100,100,502.2395704513351,15715.36233034611,0.0011702344008969574
ECMTC,3500,100,100,15020.625991811983,8486.760446010938,3.272782233354658e-05
OLAR,3600,100,100,520.2077322197213,16281.18556070461,0.0011702354835025567
ELASTIC,3600,100,100,1285.8106612583322,21803.19885385783,0.003068851924009501
FedAECS,3600,100,1,289953.91766982473,92785.25365434392,0.52592690924926
MC²MKP,3600,100,100,15589.212757591325,8766.673449603371,3.272782233354658e-05
MEC,3600,100,100,520.2077322197213,16281.185560704613,0.0011702354835025567
ECMTC,3600,100,100,15589.212757591325,8766.673449603368,3.272782233354658e-05
OLAR,3700,100,100,538.4845446328989,16843.72048128608,0.0012609561559250057
ELASTIC,3700,100,100,1331.0438991864444,22567.781326469172,0.0031768103612571153
FedAECS,3700,100,1,299007.34493404534,95682.3503788945,0.5386163128027565
MC²MKP,3700,100,100,16195.128048655206,9047.67266197981,3.272782233354658e-05
MEC,3700,100,100,538.4845446328989,16843.72048128608,0.0012609561559250057
ECMTC,3700,100,100,16195.128048655206,9047.672661979808,3.272782233354658e-05
OLAR,3800,100,100,555.4990716272132,17437.231454859328,0.0012609572540624742
ELASTIC,3800,100,100,1376.5428866711986,23336.855793516886,0.0032854030645477644
FedAECS,3800,100,1,308087.3727703021,98587.95928649667,0.5511832971267132
MC²MKP,3800,100,100,16776.880533501586,9329.724255896606,3.272782233354658e-05
MEC,3800,100,100,555.4990716272132,17437.23145485933,0.0012609572540624742
ECMTC,3800,100,100,16776.880533501586,9329.724255896603,3.272782233354658e-05
OLAR,3900,100,100,572.797378285483,18011.510376279635,0.0013529794730672414
ELASTIC,3900,100,100,1422.3006377545162,24110.30417057136,0.0033946133604538667
FedAECS,3900,100,1,317193.3008153982,101501.85626092742,0.5636294926516059
MC²MKP,3900,100,100,17387.28458307123,9612.809034735266,3.272782233354658e-05
MEC,3900,100,100,572.797378285483,18011.510376279646,0.0013529794730672414
ECMTC,3900,100,100,17387.28458307123,9612.80903473526,3.272782233354658e-05
OLAR,4000,100,100,592.7936915613684,18559.71375026989,0.0013529794730672417
ELASTIC,4000,100,100,1468.310524197358,24888.01441976781,0.0035044254293179955
FedAECS,4000,100,1,326324.46464354184,104423.82868593337,0.5759565424787492
MC²MKP,4000,100,100,17990.98324494187,9896.891472979238,3.272782233354658e-05
MEC,4000,100,100,592.7936915613684,18559.713750269886,0.0013529794730672417
ECMTC,4000,100,100,17990.98324494187,9896.891472979234,3.272782233354658e-05
OLAR,4100,100,100,609.9093342039084,19178.849736528824,0.0014462361193756737
ELASTIC,4100,100,100,1514.5662487008603,25669.880097160247,0.0036148242413396024
FedAECS,4100,100,1,335480.23306919803,107353.67458214337,0.5881660968319431
MC²MKP,4100,100,100,18596.743713763222,10181.952004014664,3.272782233354658e-05
MEC,4100,100,100,609.9093342039084,19178.84973652883,0.0014462361193756737
ECMTC,4100,100,100,18596.743713763222,10181.952004014662,3.272782233354658e-05
OLAR,4200,100,100,629.1483565331781,19735.170598455526,0.001446236119375674
ELASTIC,4200,100,100,1561.061820734323,26455.799944139155,0.003725795498883535
FedAECS,4200,100,1,344660.0057132789,110291.20182824924,0.6002598082690215
MC²MKP,4200,100,100,19204.50636262695,10467.963152837172,3.272782233354658e-05
MEC,4200,100,100,629.1483565331781,19735.170598455526,0.001446236119375674
ECMTC,4200,100,100,19204.50636262695,10467.96315283717,3.272782233354658e-05
OLAR,4300,100,100,646.5156895707986,20341.95666238136,0.001540664649677514
ELASTIC,4300,100,100,1607.7915346604768,27245.677517680575,0.003837325584271481
FedAECS,4300,100,1,353863.21080129483,113236.22745641434,0.6122393275534137
MC²MKP,4300,100,100,19823.195467569993,10754.884601313608,3.272782233354658e-05
MEC,4300,100,100,646.5156895707986,20341.95666238136,0.001540664649677514
ECMTC,4300,100,100,19823.195467569993,10754.884601313608,3.272782233354658e-05
OLAR,4400,100,100,664.8868979161788,20918.30171465172,0.001540664649677514
ELASTIC,4400,100,100,1654.749949891536,28039.420854921507,0.003949401512420305
FedAECS,4400,100,1,363089.3031664748,116188.57701327193,0.6241063000999423
MC²MKP,4400,100,100,20443.832581850977,11042.70710343162,3.272782233354658e-05
MEC,4400,100,100,664.8868979161788,20918.301714651716,0.001540664649677514
ECMTC,4400,100,100,20443.832581850977,11042.707103431614,3.272782233354658e-05
OLAR,4500,100,100,684.8883515432444,21506.80460960588,0.0015406657898519903
ELASTIC,4500,100,100,1701.9318728457874,28836.94216817019,0.004062010887777725
FedAECS,4500,100,1,372337.7624345428,119148.08397905371,0.6358623629209771
MC²MKP,4500,100,100,21030.225439115984,11331.393343155567,3.272782233354658e-05
MEC,4500,100,100,684.8883515432444,21506.804609605875,0.0015406657898519903
ECMTC,4500,100,100,21030.225439115984,11331.393343155565,3.272782233354658e-05
OLAR,4600,100,100,702.7048505954805,22117.437302068236,0.0016362094428716614
ELASTIC,4600,100,100,1749.3323405050912,29638.157566976763,0.004175141865078914
FedAECS,4600,100,1,381608.0913699548,122114.58923838554,0.6475091420091694
MC²MKP,4600,100,100,21681.68145086116,11620.93613394814,3.272782233354658e-05
MEC,4600,100,100,702.7048505954805,22117.43730206823,0.0016362094428716614
ECMTC,4600,100,100,21681.68145086116,11620.93613394814,3.272782233354658e-05
OLAR,4700,100,100,722.1322972128037,22689.358557186002,0.001636210595748774
ELASTIC,4700,100,100,1796.9466053996466,30442.9868043289,0.004288783113509538
FedAECS,4700,100,1,390899.8143660299,125087.94059712958,0.6590482501015493
MC²MKP,4700,100,100,22298.745054310184,11911.320510986588,3.272782233354658e-05
MEC,4700,100,100,722.1322972128037,22689.358557186,0.001636210595748774
ECMTC,4700,100,100,22298.745054310184,11911.320510986585,3.272782233354658e-05
OLAR,4800,100,100,740.1191094933533,23321.660136696908,0.0017328199121725565
ELASTIC,4800,100,100,1844.770121868482,31251.353044411517,0.004402923783913596
FedAECS,4800,100,1,400212.47606366087,128067.99234037148,0.6704812847771087
MC²MKP,4800,100,100,22926.624981502897,12202.521053320164,3.272782233354658e-05
MEC,4800,100,100,740.1191094933533,23321.660136696908,0.0017328199121725565
ECMTC,4800,100,100,22926.624981502897,12202.52105332016,3.272782233354658e-05
OLAR,4900,100,100,759.660525799092,23891.827789194285,0.001732821077215268
ELASTIC,4900,100,100,1892.7985334630498,32063.182649688286,0.0045175534787295
FedAECS,4900,100,1,409545.6400851978,131054.6048272633,0.6818098268462309
MC²MKP,4900,100,100,23565.35383682243,12494.504269370991,3.272782233354658e-05
MEC,4900,100,100,759.660525799092,23891.82778919428,0.001732821077215268
ECMTC,4900,100,100,23565.35383682243,12494.50426937099,3.272782233354658e-05
OLAR,5000,100,100,777.9793098364449,24526.492501880115,0.001830449851967035
ELASTIC,5000,100,100,1941.0276613774836,32878.4049853369,0.004632662224376506
FedAECS,5000,100,1,418898.88787174836,134047.6441189595,0.6930354389957162
MC²MKP,5000,100,100,24178.31968964207,12787.259575970244,3.272782233354658e-05
MEC,5000,100,100,777.9793098364449,24526.492501880104,0.001830449851967035
ECMTC,5000,100,100,24178.31968964207,12787.259575970242,3.272782233354658e-05
